fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
core_7-1-0 collectionobject ns2:collectionobjects_common referenceNote,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.referenceNote,Reference Information,Reference,Reference note,referenceGroupList > referenceGroup,referenceNote,string,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common fieldCollectionMethod,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionMethod,Object Collection Information,"",Field collection method,fieldCollectionMethods,fieldCollectionMethod,string,n,y,n,vocabulary: collectionmethod,""
core_7-1-0 collectionobject ns2:collectionobjects_common fieldCollectionPlace,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionPlace,Object Collection Information,"",Field collection place,"",fieldCollectionPlace,string,n,n,n/a,authority: place/local; authority: place/tgn,""
core_7-1-0 collectionobject ns2:collectionobjects_common fieldCollectionSource,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionSource,Object Collection Information,"",Field collection source,fieldCollectionSources,fieldCollectionSource,string,n,y,n,authority: person/local,""
core_7-1-0 collectionobject ns2:collectionobjects_common fieldCollector,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollector,Object Collection Information,"",Field collector,fieldCollectors,fieldCollector,string,n,y,n,authority: person/local; authority: organization/local,""
core_7-1-0 collectionobject ns2:collectionobjects_common fieldCollectionNumber,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionNumber,Object Collection Information,"",Field collection number,"",fieldCollectionNumber,string,n,n,n/a,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common fieldColEventName,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldColEventName,Object Collection Information,"",Field collection event name,fieldColEventNames,fieldColEventName,string,n,y,n,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common fieldCollectionFeature,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionFeature,Object Collection Information,"",Field collection feature,"",fieldCollectionFeature,string,n,n,n/a,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common fieldCollectionNote,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.fieldCollectionNote,Object Collection Information,"",Field collection note,"",fieldCollectionNote,string,n,n,n/a,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common rightType,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightType,Rights Management Information,"",Right type,rightsGroupList > rightsGroup,rightType,string,n,n,y,vocabulary: rightstype,""
core_7-1-0 collectionobject ns2:collectionobjects_common rightBeginDate,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightBeginDate,Rights Management Information,"",Right begin date,rightsGroupList > rightsGroup,rightBeginDate,date,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common rightEndDate,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightEndDate,Rights Management Information,"",Right end date,rightsGroupList > rightsGroup,rightEndDate,date,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common rightHolder,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightHolder,Rights Management Information,Right holder,Right holder name,rightsGroupList > rightsGroup > rightHolderGroupList > rightHolderGroup,rightHolder,string,n,n,y,authority: organization/local; authority: person/local,""
core_7-1-0 collectionobject ns2:collectionobjects_common rightHolderContact,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightHolderContact,Rights Management Information,Right holder,Right holder contact,rightsGroupList > rightsGroup > rightHolderGroupList > rightHolderGroup,rightHolderContact,string,n,n,y,authority: organization/local; authority: person/local,""
core_7-1-0 collectionobject ns2:collectionobjects_common rightJurisdiction,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightJurisdiction,Rights Management Information,"",Right jurisdiction,rightsGroupList > rightsGroup,rightJurisdiction,string,n,n,y,option list: addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
core_7-1-0 collectionobject ns2:collectionobjects_common standardizedRightStatement,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.standardizedRightStatement,Rights Management Information,"",Standardized right statement,rightsGroupList > rightsGroup,standardizedRightStatement,string,n,n,y,vocabulary: standardizedrightstatement,""
core_7-1-0 collectionobject ns2:collectionobjects_common rightStatement,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightStatement,Rights Management Information,"",Right statement,rightsGroupList > rightsGroup,rightStatement,string,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common rightNote,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightNote,Rights Management Information,"",Right note,rightsGroupList > rightsGroup,rightNote,string,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common rightInType,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightInType,Rights In Management Information,"",Right in type,rightsInGroupList > rightsInGroup > rightInTypes,rightInType,string,n,y,as part of larger repeating group,vocabulary: rightsin,""
core_7-1-0 collectionobject ns2:collectionobjects_common rightInBeginDate,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightInBeginDate,Rights In Management Information,"",Right in begin date,rightsInGroupList > rightsInGroup,rightInBeginDate,date,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common rightInEndDate,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightInEndDate,Rights In Management Information,"",Right in end date,rightsInGroupList > rightsInGroup,rightInEndDate,date,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common agreementSent,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.agreementSent,Rights In Management Information,"",Right in agreement sent,rightsInGroupList > rightsInGroup,agreementSent,date,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common agreementReceived,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.agreementReceived,Rights In Management Information,"",Right in agreement received,rightsInGroupList > rightsInGroup,agreementReceived,date,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common agreementSigned,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.agreementSigned,Rights In Management Information,"",Right in agreement signed,rightsInGroupList > rightsInGroup,agreementSigned,date,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common rightInRestriction,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightInRestriction,Rights In Management Information,"",Right in restriction,rightsInGroupList > rightsInGroup > rightInRestrictions,rightInRestriction,string,n,y,as part of larger repeating group,vocabulary: rightsinrestriction,""
core_7-1-0 collectionobject ns2:collectionobjects_common rightReproductionStatement,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightReproductionStatement,Rights In Management Information,"",Right statement for reproduction,rightsInGroupList > rightsInGroup,rightReproductionStatement,string,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common rightInNote,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.rightInNote,Rights In Management Information,"",Right in note,rightsInGroupList > rightsInGroup,rightInNote,string,n,n,y,"",""
core_7-1-0 collectionobject ns2:collectionobjects_common assignedSignificance,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assignedSignificance,Object Identification Information,Object significance,Object significance level,objectSignificanceGroupList > objectSignificanceGroup,assignedSignificance,string,n,n,y,vocabulary: assignedsignificance,""
core_7-1-0 collectionobject ns2:collectionobjects_common significanceAssignedBy,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.significanceAssignedBy,Object Identification Information,Object significance,Object significance assigned by,objectSignificanceGroupList > objectSignificanceGroup,significanceAssignedBy,string,n,n,y,vocabulary: significanceassignedby,""
core_7-1-0 collectionobject ns2:collectionobjects_common significanceAssignedDate,core_7-1-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.significanceAssignedDate,Object Identification Information,Object significance,Object significance assigned date,objectSignificanceGroupList > objectSignificanceGroup,significanceAssignedDate,date,n,n,y,"",""
